instrument,tier,start,peak,stop,peak_flux,goes_class,goes_letter,duration_min,impulsive,baseline_flux,enhancement
SoLEXS,B,2024-10-23 17:14:01.000663,2024-10-23 17:42:11.000663,2024-10-23 17:45:24.000663,1.4505112474437627e-05,M1.5,M,31.4,True,4.945535105657806e-06,2.932971289162106
SoLEXS,A,2024-10-23 22:42:58.000663,2024-10-23 22:47:47.000663,2024-10-23 22:55:23.000663,7.554873892297205e-06,C7.6,C,12.433333333333334,True,2.6659850034083164e-06,2.833802096650473
SoLEXS,A,2024-10-24 02:36:54.000663,2024-10-24 02:40:13.000663,2024-10-24 02:45:15.000663,8.823449216087253e-06,C8.8,C,9.683333333333334,True,2.283435582822086e-06,3.864111290226282
SoLEXS,A,2024-10-24 04:15:02.000663,2024-10-24 04:16:05.000663,2024-10-24 04:17:29.000663,9.550783912747104e-06,C9.6,C,3.2333333333333334,True,1.7498295841854125e-06,5.458122321776393
SoLEXS,A,2024-10-24 04:59:09.000663,2024-10-24 05:02:55.000663,2024-10-24 05:07:49.000663,5.877982276755283e-06,C5.9,C,9.466666666666667,True,1.6987048398091342e-06,3.460272873194222
SoLEXS,B,2024-10-24 09:06:30.000663,2024-10-24 09:23:11.000663,2024-10-24 09:28:11.000663,0.0006746666666666666,X6.7,X,21.7,True,2.524880708929789e-06,267.20734341252694
SoLEXS,B,2024-10-24 15:57:39.000663,2024-10-24 15:59:20.000663,2024-10-24 16:01:49.000663,2.3860940695296522e-05,M2.4,M,4.25,True,7.850034083162919e-06,3.0395970823202494
SoLEXS,A,2024-10-25 06:12:41.000663,2024-10-25 06:19:00.000663,2024-10-25 06:24:33.000663,4.8698023176550785e-06,C4.9,C,11.883333333333333,True,1.4826175869120654e-06,3.2845977011494254
SoLEXS,A,2024-10-25 10:45:31.000663,2024-10-25 10:50:39.000663,2024-10-25 10:58:07.000663,5.5439672801636e-06,C5.5,C,17.966666666666665,True,1.0865712338104977e-06,5.102258469259724
SoLEXS,A,2024-10-25 12:27:26.000663,2024-10-25 12:28:25.000663,2024-10-25 12:31:11.000663,3.6223585548738924e-06,C3.6,C,3.7666666666666666,True,1.3605998636673484e-06,2.662324649298597
SoLEXS,B,2024-10-25 12:59:43.000663,2024-10-25 13:02:56.000663,2024-10-25 13:05:55.000663,2.8008861622358558e-05,M2.8,M,14.416666666666666,True,1.3319700068166327e-06,21.028147389969295
SoLEXS,A,2024-10-25 16:01:47.000663,2024-10-25 16:04:01.000663,2024-10-25 16:08:00.000663,5.228357191547376e-06,C5.2,C,6.233333333333333,True,2.016359918200409e-06,2.5929682217714674
SoLEXS,A,2024-10-26 05:09:31.000663,2024-10-26 05:12:52.000663,2024-10-26 05:15:31.000663,4.372188139059305e-06,C4.4,C,6.016666666666667,False,1.995910020449898e-06,2.190573770491803
SoLEXS,A,2024-10-26 07:46:38.000663,2024-10-26 07:48:51.000663,2024-10-26 07:52:32.000663,6.606680299931834e-06,C6.6,C,5.916666666666667,True,2.387184730743013e-06,2.7675613934894345
SoLEXS,A,2024-10-26 10:50:37.000663,2024-10-26 11:01:44.000663,2024-10-26 11:01:55.000663,7.65167007498296e-06,C7.7,C,11.316666666666666,False,3.795910020449898e-06,2.0157669791329957
SoLEXS,B,2024-10-26 11:31:31.000663,2024-10-26 11:51:39.000663,2024-10-26 12:09:35.000663,0.0002756802999318337,X2.8,X,38.083333333333336,True,6.269120654396728e-06,43.974317153792626
SoLEXS,B,2024-10-27 00:55:59.000663,2024-10-27 00:57:05.000663,2024-10-27 01:03:20.000663,1.5406271301976823e-05,M1.5,M,7.366666666666666,True,1.0134060440808909e-08,1520.2466367713002
SoLEXS,B,2024-10-27 04:03:18.000663,2024-10-27 04:08:08.000663,2024-10-27 04:23:50.000663,1.9828220858895707e-05,M2.0,M,24.683333333333334,True,5.538445807770961e-06,3.580105601299709
SoLEXS,B,2024-10-27 08:51:07.000663,2024-10-27 08:53:27.000663,2024-10-27 09:00:26.000663,1.6250170415814586e-05,M1.6,M,10.9,True,4.462167689161554e-06,3.641765963947449
SoLEXS,B,2024-10-27 10:54:07.000663,2024-10-27 11:00:47.000663,2024-10-27 11:15:21.000663,1.4111792774369463e-05,M1.4,M,22.016666666666666,True,3.839059304703476e-06,3.675846517161172
SoLEXS,A,2024-10-28 03:21:45.000663,2024-10-28 03:38:02.000663,2024-10-28 03:48:58.000663,4.43694614860259e-06,C4.4,C,27.233333333333334,True,1.3633265167007498e-08,325.45
SoLEXS,B,2024-10-28 04:41:29.000663,2024-10-28 04:53:59.000663,2024-10-28 05:10:42.000663,7.071370143149284e-05,M7.1,M,31.366666666666667,True,2.325835037491479e-06,30.403575615474796
SoLEXS,A,2024-10-28 05:58:10.000663,2024-10-28 05:59:41.000663,2024-10-28 06:11:26.000663,6.83503749147921e-06,C6.8,C,13.283333333333333,True,2.373415132924335e-06,2.8798322706645996
SoLEXS,B,2024-10-28 09:16:18.000663,2024-10-28 09:38:11.000663,2024-10-28 09:48:10.000663,2.965303340149966e-05,M3.0,M,33.63333333333333,True,2.8568507157464213e-06,10.379623001670247
SoLEXS,B,2024-10-28 12:16:04.000663,2024-10-28 12:30:35.000663,2024-10-28 12:44:16.000663,1.5483299250170417e-05,M1.5,M,28.216666666666665,True,2.1621676891615544e-06,7.161007597969671
SoLEXS,B,2024-10-28 14:35:50.000663,2024-10-28 14:41:48.000663,2024-10-28 14:52:12.000663,1.208725289706885e-05,M1.2,M,20.0,True,2.0919563735514655e-06,5.777966046466161
SoLEXS,B,2024-10-28 19:32:38.000663,2024-10-28 19:54:18.000663,2024-10-28 20:04:38.000663,1.385207907293797e-05,M1.4,M,32.016666666666666,True,3.736877982276755e-06,3.706858810653047
SoLEXS,B,2024-10-28 20:13:17.000663,2024-10-28 20:13:56.000663,2024-10-28 20:14:32.000663,2.2275391956373553e-05,M2.2,M,1.2666666666666666,True,1.0174982958418541e-05,2.1892313773305556
SoLEXS,B,2024-10-28 20:36:25.000663,2024-10-28 20:37:32.000663,2024-10-28 20:38:35.000663,1.6102249488752556e-05,M1.6,M,2.183333333333333,True,7.770961145194274e-06,2.0721052631578947
SoLEXS,B,2024-10-28 21:48:20.000663,2024-10-28 21:57:48.000663,2024-10-28 22:09:51.000663,0.00012186980231765508,X1.2,X,27.95,True,1.0259032038173143e-05,11.879269102990033
SoLEXS,B,2024-10-28 23:58:32.000663,2024-10-29 00:01:26.000663,2024-10-29 00:06:03.000663,1.1796864349011588e-05,M1.2,M,7.533333333333333,True,4.432174505794137e-06,2.661642571516457
SoLEXS,A,2024-10-29 03:11:24.000663,2024-10-29 03:13:00.000663,2024-10-29 03:15:07.000663,7.371506475800954e-06,C7.4,C,3.7333333333333334,True,3.0810497614178594e-06,2.3925308082037215
SoLEXS,B,2024-10-29 03:34:14.000663,2024-10-29 03:36:28.000663,2024-10-29 03:42:41.000663,1.4476482617586913e-05,M1.4,M,9.083333333333334,True,3.4059304703476486e-06,4.250375262683878
SoLEXS,B,2024-10-29 03:43:30.000663,2024-10-29 03:59:02.000663,2024-10-29 04:01:03.000663,1.3302658486707567e-05,M1.3,M,17.566666666666666,True,3.7189502385821408e-06,3.5769928698425497
SoLEXS,A,2024-10-29 10:08:02.000663,2024-10-29 10:10:49.000663,2024-10-29 10:12:52.000663,4.800954328561691e-06,C4.8,C,4.85,True,2.161554192229039e-06,2.2210659098076317
SoLEXS,A,2024-10-29 13:15:37.000663,2024-10-29 13:32:26.000663,2024-10-29 13:39:46.000663,7.450579413769597e-06,C7.5,C,24.166666666666668,True,2.8431492842535788e-06,2.6205375338655923
SoLEXS,A,2024-10-29 15:01:01.000663,2024-10-29 15:05:29.000663,2024-10-29 15:19:43.000663,5.59918200408998e-06,C5.6,C,18.716666666666665,True,2.1363326516700752e-06,2.6209317166560306
SoLEXS,A,2024-10-29 15:22:53.000663,2024-10-29 15:25:29.000663,2024-10-29 15:25:53.000663,4.9911383776414455e-06,C5.0,C,3.0166666666666666,False,2.323721881390593e-06,2.1479069494558365
SoLEXS,A,2024-10-29 17:32:18.000663,2024-10-29 17:33:36.000663,2024-10-29 17:38:15.000663,6.123381049761418e-06,C6.1,C,6.7,True,1.6319018404907975e-06,3.7522974101921474
SoLEXS,B,2024-10-29 21:58:18.000663,2024-10-29 22:02:36.000663,2024-10-29 22:07:55.000663,2.2643490115882754e-05,M2.3,M,9.633333333333333,True,7.758691206543968e-06,2.9184677561061325
SoLEXS,A,2024-10-30 11:45:03.000663,2024-10-30 11:55:55.000663,2024-10-30 11:58:57.000663,4.897068847989093e-06,C4.9,C,13.916666666666666,False,2.1935923653715063e-06,2.232442510876321
SoLEXS,B,2024-10-31 02:21:23.000663,2024-10-31 02:22:51.000663,2024-10-31 02:22:55.000663,0.00024191956373551468,X2.4,X,1.55,True,0.00011823120413809697,2.0461566428178015
SoLEXS,B,2024-10-31 06:16:56.000663,2024-10-31 06:20:19.000663,2024-10-31 06:27:19.000663,1.750783912747103e-05,M1.8,M,17.15,True,3.6918200408997957e-06,4.742332760944626
SoLEXS,B,2024-10-31 08:01:05.000663,2024-10-31 08:21:51.000663,2024-10-31 08:31:40.000663,2.0202453987730063e-05,M2.0,M,30.6,True,3.7165644171779143e-06,5.435787388577088
SoLEXS,A,2024-10-31 10:37:41.000663,2024-10-31 10:40:43.000663,2024-10-31 10:45:05.000663,8.685753237900478e-06,C8.7,C,7.416666666666667,False,3.357123381049761e-06,2.5872606550386816
SoLEXS,B,2024-10-31 11:20:57.000663,2024-10-31 11:23:50.000663,2024-10-31 11:36:39.000663,1.1342876618950238e-05,M1.1,M,15.716666666666667,True,4.061963190184049e-06,2.792461695950595
SoLEXS,B,2024-10-31 13:57:18.000663,2024-10-31 14:00:34.000663,2024-10-31 14:06:51.000663,1.0770279481935923e-05,M1.1,M,26.283333333333335,True,2.4934560327198367e-06,4.319418245441373
SoLEXS,B,2024-10-31 14:57:30.000663,2024-10-31 15:06:19.000663,2024-10-31 15:15:58.000663,3.387116564417178e-05,M3.4,M,25.816666666666666,True,5.621472392638036e-06,6.025319218596531
SoLEXS,B,2024-10-31 15:55:55.000663,2024-10-31 15:56:57.000663,2024-10-31 16:00:30.000663,1.934901158827539e-05,M1.9,M,11.766666666666667,True,5.557600545330607e-06,3.481540537225561
SoLEXS,B,2024-10-31 18:16:04.000663,2024-10-31 18:22:55.000663,2024-10-31 18:29:06.000663,6.790047716428085e-05,M6.8,M,27.4,True,2.2275391956373553e-06,30.482281657384174
SoLEXS,B,2024-10-31 19:21:39.000663,2024-10-31 19:28:10.000663,2024-10-31 19:37:00.000663,3.0104294478527607e-05,M3.0,M,21.633333333333333,True,5.388548057259714e-06,5.5867172675521815
SoLEXS,A,2024-10-31 23:56:37.000663,2024-11-01 00:03:18.000663,2024-11-01 00:11:05.000663,6.9052488070892985e-06,C6.9,C,14.483333333333333,True,2.3824130879345602e-06,2.8984263233190277
SoLEXS,B,2024-11-01 00:30:14.000663,2024-11-01 00:36:07.000663,2024-11-01 00:44:25.000663,2.0949556918882073e-05,M2.1,M,18.6,True,4.121267893660532e-06,5.083279577895764
SoLEXS,B,2024-11-01 01:50:58.000663,2024-11-01 01:55:00.000663,2024-11-01 01:59:42.000663,1.0164962508520791e-05,M1.0,M,11.783333333333333,True,2.4880708929788688e-06,4.085479452054794
SoLEXS,B,2024-11-01 02:35:59.000663,2024-11-01 02:49:17.000663,2024-11-01 02:58:49.000663,0.0005312358554873893,X5.3,X,31.65,True,2.2501704158145878e-06,236.08694335049987
SoLEXS,B,2024-11-01 07:40:31.000663,2024-11-01 07:45:56.000663,2024-11-01 07:48:17.000663,3.0543967280163595e-05,M3.1,M,14.1,True,2.972051806407635e-06,10.277064220183485
SoLEXS,A,2024-11-01 12:40:39.000663,2024-11-01 12:49:53.000663,2024-11-01 12:59:34.000663,6.458077709611452e-06,C6.5,C,18.933333333333334,False,2.535787321063395e-06,2.546774193548387
SoLEXS,A,2024-11-01 13:38:24.000663,2024-11-01 13:39:16.000663,2024-11-01 13:41:55.000663,8.194955691888208e-06,C8.2,C,3.533333333333333,True,3.35426039536469e-06,2.4431483325543115
SoLEXS,B,2024-11-01 15:20:36.000663,2024-11-01 15:46:02.000663,2024-11-01 15:52:00.000663,2.195023858214042e-05,M2.2,M,31.416666666666668,True,5.222699386503068e-06,4.202853152694571
SoLEXS,B,2024-11-01 17:54:37.000663,2024-11-01 18:21:36.000663,2024-11-01 18:25:28.000663,2.8486025903203818e-05,M2.8,M,30.866666666666667,True,1.0840354464894343e-05,2.6277762406620218
SoLEXS,B,2024-11-01 19:55:10.000663,2024-11-01 20:00:58.000663,2024-11-01 20:08:58.000663,4.834287661895024e-05,M4.8,M,20.6,True,8.040218132242672e-06,6.012632471386181
SoLEXS,A,2024-11-01 21:59:49.000663,2024-11-01 22:02:08.000663,2024-11-01 22:06:45.000663,9.606680299931833e-06,C9.6,C,6.95,True,3.6543967280163597e-06,2.628800596903563
SoLEXS,A,2024-11-01 22:56:08.000663,2024-11-01 22:59:29.000663,2024-11-01 23:02:34.000663,8.618268575323791e-06,C8.6,C,6.45,True,3.588820722563054e-06,2.4014207567239025
SoLEXS,B,2024-11-01 23:31:49.000663,2024-11-01 23:33:33.000663,2024-11-01 23:35:37.000663,1.038036809815951e-05,M1.0,M,3.816666666666667,True,4.431901840490797e-06,2.3421926910299007
SoLEXS,A,2024-11-02 01:32:51.000663,2024-11-02 01:40:44.000663,2024-11-02 01:56:58.000663,6.039536468984322e-06,C6.0,C,24.133333333333333,False,1.9897750511247445e-06,3.0352860568687907
SoLEXS,A,2024-11-02 08:56:52.000663,2024-11-02 09:10:55.000663,2024-11-02 09:14:36.000663,6.581458759372869e-06,C6.6,C,17.75,True,2.3128152692569867e-06,2.845648265495594
SoLEXS,B,2024-11-02 12:59:47.000663,2024-11-02 13:07:13.000663,2024-11-02 13:17:12.000663,2.236059986366735e-05,M2.2,M,26.533333333333335,True,2.4805044308111793e-06,9.014537360191268
SoLEXS,B,2024-11-02 13:49:14.000663,2024-11-02 13:59:52.000663,2024-11-02 14:12:48.000663,2.5080436264485346e-05,M2.5,M,24.416666666666668,True,4.638650306748466e-06,5.406839189407633
SoLEXS,A,2024-11-03 00:44:24.000663,2024-11-03 00:45:50.000663,2024-11-03 00:50:05.000663,6.736196319018405e-06,C6.7,C,6.083333333333333,True,2.0743012951601912e-06,3.2474531712126185
SoLEXS,B,2024-11-03 08:38:28.000663,2024-11-03 08:40:35.000663,2024-11-03 08:44:13.000663,2.3112474437627814e-05,M2.3,M,8.95,True,2.235787321063395e-06,10.337510289947865
SoLEXS,B,2024-11-03 09:09:45.000663,2024-11-03 09:15:43.000663,2024-11-03 09:33:30.000663,1.2376959781867758e-05,M1.2,M,26.733333333333334,True,2.085207907293797e-06,5.935599869238313
SoLEXS,A,2024-11-03 10:58:40.000663,2024-11-03 11:04:34.000663,2024-11-03 11:08:45.000663,6.649625085207908e-06,C6.6,C,10.1,False,2.6495569188820724e-06,2.5097121099076385
SoLEXS,B,2024-11-03 11:59:41.000663,2024-11-03 12:05:35.000663,2024-11-03 12:15:52.000663,1.3302658486707567e-05,M1.3,M,16.2,True,4.4948193592365375e-06,2.959553526744415
SoLEXS,B,2024-11-03 14:12:47.000663,2024-11-03 14:18:45.000663,2024-11-03 14:34:56.000663,2.329311520109066e-05,M2.3,M,25.583333333333332,True,4.146557600545331e-06,5.617458490876211
SoLEXS,A,2024-11-03 18:13:49.000663,2024-11-03 18:17:05.000663,2024-11-03 18:20:12.000663,7.657805044308112e-06,C7.7,C,6.4,True,3.0394683026584867e-06,2.5194554710803114
SoLEXS,A,2024-11-03 18:22:49.000663,2024-11-03 18:28:47.000663,2024-11-03 18:34:37.000663,9.809815950920246e-06,C9.8,C,11.816666666666666,True,3.0394683026584867e-06,3.2274776290116396
SoLEXS,B,2024-11-03 18:57:52.000663,2024-11-03 19:00:07.000663,2024-11-03 19:03:30.000663,1.5064076346284936e-05,M1.5,M,8.55,True,3.7661895023858213e-06,3.999819004524887
SoLEXS,B,2024-11-03 20:32:18.000663,2024-11-03 20:33:32.000663,2024-11-03 20:33:33.000663,1.0802999318336742e-05,M1.1,M,1.2666666666666666,False,5.391956373551466e-06,2.0035398230088495
SoLEXS,B,2024-11-03 20:35:12.000663,2024-11-03 20:38:18.000663,2024-11-03 20:38:25.000663,1.261758691206544e-05,M1.3,M,3.2333333333333334,False,6.231152010906613e-06,2.0249204143921404
SoLEXS,B,2024-11-03 20:39:05.000663,2024-11-03 20:53:47.000663,2024-11-03 20:57:07.000663,2.7492842535787323e-05,M2.7,M,18.05,True,8.706816632583504e-06,3.157622779478427
SoLEXS,B,2024-11-03 23:13:54.000663,2024-11-03 23:22:47.000663,2024-11-03 23:26:05.000663,2.8291070211315613e-05,M2.8,M,19.8,True,3.295160190865712e-06,8.585643359536617
SoLEXS,B,2024-11-04 01:54:08.000663,2024-11-04 02:11:37.000663,2024-11-04 02:17:33.000663,1.6987730061349694e-05,M1.7,M,24.5,True,3.1293796864349013e-06,5.428465626905986
SoLEXS,B,2024-11-04 04:54:26.000663,2024-11-04 04:55:05.000663,2024-11-04 04:55:30.000663,1.0730743012951603e-05,M1.1,M,1.0833333333333333,True,4.967620995228357e-06,2.160137221269297
SoLEXS,B,2024-11-04 06:23:16.000663,2024-11-04 07:09:43.000663,2024-11-04 07:18:29.000663,9.679277436946149e-05,M9.7,M,55.233333333333334,True,2.3562304021813223e-05,4.107950320981082
SoLEXS,B,2024-11-04 09:12:34.000663,2024-11-04 09:14:42.000663,2024-11-04 09:18:45.000663,2.1910702113156103e-05,M2.2,M,6.2,True,8.265848670756645e-06,2.65075045357084
SoLEXS,B,2024-11-04 09:42:19.000663,2024-11-04 09:44:28.000663,2024-11-04 09:49:44.000663,2.0897750511247445e-05,M2.1,M,9.366666666666667,True,5.911315610088616e-06,3.535211430021103
SoLEXS,B,2024-11-04 10:02:02.000663,2024-11-04 10:03:51.000663,2024-11-04 10:05:27.000663,2.8299250170415814e-05,M2.8,M,3.8666666666666667,True,5.911315610088616e-06,4.787301514085725
SoLEXS,B,2024-11-04 12:06:26.000663,2024-11-04 12:08:18.000663,2024-11-04 12:15:25.000663,1.339877300613497e-05,M1.3,M,10.5,True,4.056578050443081e-06,3.3029742900352885
SoLEXS,B,2024-11-04 12:35:35.000663,2024-11-04 12:38:10.000663,2024-11-04 12:47:57.000663,3.1334696659850036e-05,M3.1,M,25.266666666666666,True,4.466734832992502e-06,7.015123536862668
SoLEXS,B,2024-11-04 14:02:17.000663,2024-11-04 14:10:02.000663,2024-11-04 14:14:19.000663,2.5394683026584867e-05,M2.5,M,14.983333333333333,True,5.2289706884798906e-06,4.85653573896153
SoLEXS,B,2024-11-04 14:55:44.000663,2024-11-04 14:57:42.000663,2024-11-04 15:03:05.000663,1.04546693933197e-05,M1.0,M,7.366666666666666,True,4.359168370824813e-06,2.3983174091854447
SoLEXS,B,2024-11-04 15:39:45.000663,2024-11-04 15:46:22.000663,2024-11-04 15:52:58.000663,4.025357873210634e-05,M4.0,M,26.2,True,4.55412406271302e-06,8.838928886826626
SoLEXS,B,2024-11-04 16:36:44.000663,2024-11-04 16:38:45.000663,2024-11-04 16:41:06.000663,1.867075664621677e-05,M1.9,M,4.45,True,6.095432856169052e-06,3.0630731380004477
SoLEXS,B,2024-11-04 17:24:08.000663,2024-11-04 17:25:13.000663,2024-11-04 17:26:38.000663,1.0482617586912067e-05,M1.0,M,2.5166666666666666,True,4.638582140422631e-06,2.259875382083236
SoLEXS,A,2024-11-04 18:11:12.000663,2024-11-04 18:13:17.000663,2024-11-04 18:16:31.000663,8.896387184730743e-06,C8.9,C,5.333333333333333,False,3.896728016359918e-06,2.2830403218752733
SoLEXS,B,2024-11-04 19:39:37.000663,2024-11-04 19:58:44.000663,2024-11-04 20:07:38.000663,2.3684389911383778e-05,M2.4,M,28.033333333333335,True,4.467552828902522e-06,5.301423579853218
SoLEXS,B,2024-11-04 20:36:07.000663,2024-11-04 20:37:51.000663,2024-11-04 20:39:32.000663,3.04505794137696e-05,M3.0,M,3.8333333333333335,True,8.711247443762781e-06,3.4955475217928855
SoLEXS,B,2024-11-04 20:57:44.000663,2024-11-04 21:08:01.000663,2024-11-04 21:11:32.000663,0.00017209952283571916,X1.7,X,22.933333333333334,True,6.880572597137014e-06,25.012383839584697
SoLEXS,A,2024-11-05 01:00:04.000663,2024-11-05 01:01:58.000663,2024-11-05 01:06:15.000663,7.203817314246762e-06,C7.2,C,6.2,True,2.7347648261758688e-06,2.634163363992124
SoLEXS,B,2024-11-05 06:48:06.000663,2024-11-05 06:49:59.000663,2024-11-05 06:52:33.000663,1.356714383094751e-05,M1.4,M,4.466666666666667,True,5.75371506475801e-06,2.3579797884061744
SoLEXS,B,2024-11-05 09:33:41.000663,2024-11-05 09:47:16.000663,2024-11-05 09:49:45.000663,1.5963871847307432e-05,M1.6,M,16.083333333333332,True,4.053510565780504e-06,3.9382830236273447
SoLEXS,B,2024-11-05 10:10:19.000663,2024-11-05 10:13:12.000663,2024-11-05 10:24:17.000663,1.2752556237218814e-05,M1.3,M,13.983333333333333,True,4.888820722563054e-06,2.608513782958491
SoLEXS,B,2024-11-05 12:10:50.000663,2024-11-05 12:23:44.000663,2024-11-05 12:34:43.000663,6.706271301976824e-05,M6.7,M,29.066666666666666,True,4.941990456714383e-06,13.56998027559001
SoLEXS,B,2024-11-05 13:55:23.000663,2024-11-05 13:59:08.000663,2024-11-05 14:04:03.000663,1.4653715064758011e-05,M1.5,M,8.683333333333334,True,5.1077027948193595e-06,2.868944348058188
SoLEXS,B,2024-11-05 14:47:34.000663,2024-11-05 14:52:25.000663,2024-11-05 15:09:37.000663,1.883571915473756e-05,M1.9,M,22.433333333333334,True,4.911383776414451e-06,3.835114503816794
SoLEXS,B,2024-11-05 16:55:34.000663,2024-11-05 16:57:15.000663,2024-11-05 17:11:50.000663,1.2403544648943421e-05,M1.2,M,16.533333333333335,True,4.061758691206544e-06,3.053737455106904
SoLEXS,B,2024-11-05 17:36:06.000663,2024-11-05 17:36:30.000663,2024-11-05 17:37:05.000663,1.3027948193592367e-05,M1.3,M,1.0,True,5.655691888207226e-06,2.3035109498728445
SoLEXS,B,2024-11-05 19:01:27.000663,2024-11-05 19:07:28.000663,2024-11-05 19:20:13.000663,2.6748466257668714e-05,M2.7,M,25.8,True,4.077709611451943e-06,6.559679037111334
SoLEXS,B,2024-11-05 19:34:13.000663,2024-11-05 19:48:39.000663,2024-11-05 19:55:17.000663,7.325903203817315e-05,M7.3,M,24.733333333333334,True,1.0947989093387867e-05,6.691551426774674
SoLEXS,B,2024-11-05 20:41:29.000663,2024-11-05 20:55:01.000663,2024-11-05 21:09:43.000663,0.00011594955691888207,X1.2,X,28.316666666666666,True,7.55480572597137e-06,15.347788033817864
SoLEXS,B,2024-11-06 01:15:30.000663,2024-11-06 01:17:59.000663,2024-11-06 01:19:40.000663,1.2413769597818678e-05,M1.2,M,4.183333333333334,True,5.392638036809816e-06,2.3019845784350905
SoLEXS,B,2024-11-06 04:05:32.000663,2024-11-06 04:11:30.000663,2024-11-06 04:17:59.000663,1.9019768234492164e-05,M1.9,M,23.566666666666666,True,3.5064076346284937e-06,5.424288963626821
SoLEXS,B,2024-11-07 06:49:19.000663,2024-11-07 06:56:34.000663,2024-11-07 07:05:59.000663,7.059168370824813e-05,M7.1,M,25.183333333333334,True,5.9652351738241305e-06,11.833847560278826
SoLEXS,B,2024-11-07 09:27:15.000663,2024-11-07 09:49:42.000663,2024-11-07 09:59:35.000663,6.252351738241309e-05,M6.3,M,35.46666666666667,True,3.860940695296524e-06,16.193855932203387
SoLEXS,B,2024-11-07 12:51:57.000663,2024-11-07 12:55:49.000663,2024-11-07 13:03:36.000663,3.077982276755283e-05,M3.1,M,12.9,True,7.584867075664621e-06,4.058056978520716
SoLEXS,B,2024-11-07 13:05:52.000663,2024-11-07 13:24:13.000663,2024-11-07 13:30:21.000663,7.412542603953647e-05,M7.4,M,26.783333333333335,True,1.8470006816632583e-05,4.0132863390599915
SoLEXS,A,2024-11-07 16:45:04.000663,2024-11-07 16:47:35.000663,2024-11-07 16:48:37.000663,8.865030674846625e-06,C8.9,C,3.566666666666667,True,3.807021131561009e-06,2.328600333040878
SoLEXS,B,2024-11-07 17:26:11.000663,2024-11-07 17:31:35.000663,2024-11-07 17:38:24.000663,3.367893660531698e-05,M3.4,M,19.083333333333332,True,3.0906612133606e-06,10.897000441111603
SoLEXS,A,2024-11-07 20:07:50.000663,2024-11-07 20:11:04.000663,2024-11-07 20:12:29.000663,5.712338104976142e-06,C5.7,C,4.666666666666667,False,2.633946830265849e-06,2.1687370600414075
SoLEXS,B,2024-11-07 20:23:29.000663,2024-11-07 20:35:52.000663,2024-11-07 20:45:40.000663,5.8939331970006815e-05,M5.9,M,31.366666666666667,True,4.2706203135650994e-06,13.801117318435752
SoLEXS,A,2024-11-07 23:52:39.000663,2024-11-08 00:13:40.000663,2024-11-08 00:19:36.000663,9.340149965916838e-06,C9.3,C,26.966666666666665,True,2.528970688479891e-06,3.6932614555256067
SoLEXS,A,2024-11-08 01:33:31.000663,2024-11-08 01:38:50.000663,2024-11-08 01:44:42.000663,6.34560327198364e-06,C6.3,C,11.2,False,2.6543285616905253e-06,2.3906623179845394
SoLEXS,B,2024-11-08 03:02:14.000663,2024-11-08 03:04:00.000663,2024-11-08 03:06:32.000663,1.174437627811861e-05,M1.2,M,7.216666666666667,True,2.0592365371506478e-06,5.703267238240259
SoLEXS,A,2024-11-08 05:52:30.000663,2024-11-08 05:59:37.000663,2024-11-08 06:12:10.000663,8.310838445807771e-06,C8.3,C,19.683333333333334,True,2.5575323790047717e-06,3.249553559529838
SoLEXS,B,2024-11-08 07:56:30.000663,2024-11-08 08:03:41.000663,2024-11-08 08:11:33.000663,1.022017723244717e-05,M1.0,M,18.6,True,2.353101567825494e-06,4.343279258400927
SoLEXS,B,2024-11-08 08:27:29.000663,2024-11-08 08:30:28.000663,2024-11-08 08:39:12.000663,3.505044308111793e-05,M3.5,M,18.05,True,4.326448534423995e-06,8.101435346389575
SoLEXS,A,2024-11-08 11:59:30.000663,2024-11-08 12:00:40.000663,2024-11-08 12:04:07.000663,4.829584185412406e-06,C4.8,C,4.633333333333334,True,2.0046353101567826e-06,2.40920837867247
SoLEXS,A,2024-11-08 13:01:24.000663,2024-11-08 13:15:20.000663,2024-11-08 13:27:19.000663,8.335378323108385e-06,C8.3,C,25.933333333333334,True,1.6025221540558964e-06,5.201412225105279
SoLEXS,A,2024-11-08 16:00:27.000663,2024-11-08 16:11:42.000663,2024-11-08 16:27:58.000663,9.52624403544649e-06,C9.5,C,27.533333333333335,True,1.537832310838446e-06,6.19459219858156
SoLEXS,A,2024-11-08 18:22:06.000663,2024-11-08 18:27:19.000663,2024-11-08 18:35:43.000663,7.989775051124745e-06,C8.0,C,14.916666666666666,True,2.3844580777096112e-06,3.350771869639795
SoLEXS,A,2024-11-09 00:24:12.000663,2024-11-09 00:44:25.000663,2024-11-09 00:46:49.000663,6.720518064076346e-06,C6.7,C,22.633333333333333,True,3.116564417177914e-06,2.156386701662292
SoLEXS,B,2024-11-09 05:11:53.000663,2024-11-09 05:16:44.000663,2024-11-09 05:29:30.000663,1.1149965916837082e-05,M1.1,M,17.633333333333333,True,1.8581458759372868e-06,6.00058696210426
SoLEXS,A,2024-11-09 07:59:41.000663,2024-11-09 08:13:17.000663,2024-11-09 08:17:40.000663,9.624403544648943e-06,C9.6,C,18.0,True,2.77293796864349e-06,3.470832616337668
SoLEXS,A,2024-11-09 14:24:33.000663,2024-11-09 14:28:11.000663,2024-11-09 14:31:22.000663,9.327198364008181e-06,C9.3,C,8.433333333333334,True,2.0443081117927745e-06,4.562520840280094
